10/05/2017;197;B;CLF;123,44330000;123,46720000;39,81400000;39,81400000
10/05/2017;200;B;FJD;1,46000000;1,50680000;0,47090000;0,48590000
10/05/2017;205;A;HKD;0,39810000;0,39820000;7,78840000;7,78870000
10/05/2017;210;A;TTD;0,45800000;0,46150000;6,71980000;6,76980000
10/05/2017;215;A;XCD;1,13990000;1,15280000;2,69000000;2,72000000
10/05/2017;220;A;USD;3,10050000;3,10110000;1,00000000;1,00000000
10/05/2017;230;A;JMD;0,02389000;0,02401000;129,14000000;129,76000000
10/05/2017;235;A;LRD;0,03196000;0,03371000;92,00000000;97,00000000
10/05/2017;245;B;NZD;2,13410000;2,13570000;0,68830000;0,68870000
10/05/2017;250;B;SBD;0,38230000;0,38860000;0,12330000;0,12530000
10/05/2017;255;A;SRD;0,40790000;0,41490000;7,47500000;7,60100000
10/05/2017;260;A;VND;0,00013670;0,00013670;22678,00000000;22684,00000000
10/05/2017;275;A;AMD;0,00639100;0,00641900;483,14000000;485,14000000
10/05/2017;295;A;CVE;0,03057000;0,03088000;100,41000000;101,43000000
10/05/2017;325;A;ANG;1,73210000;1,75200000;1,77000000;1,79000000
10/05/2017;328;A;AWG;1,72250000;1,74220000;1,78000000;1,80000000
10/05/2017;345;A;HUF;0,01101000;0,01103000;281,26000000;281,66000000
10/05/2017;363;A;CDF;0,00217800;0,00220900;1403,86000000;1423,86000000
10/05/2017;365;A;BIF;0,00179400;0,00182000;1703,51000000;1728,51000000
10/05/2017;368;A;KMF;0,00686900;0,00688600;450,36000000;451,36000000
10/05/2017;370;A;XAF;0,00514800;0,00517200;599,64000000;602,24000000
10/05/2017;372;A;XOF;0,00516900;0,00518500;598,14000000;599,86000000
10/05/2017;380;A;XPF;0,02829000;0,02853000;108,70000000;109,60000000
10/05/2017;390;A;DJF;0,01723000;0,01746000;177,60000000;180,00000000
10/05/2017;398;A;GNF;0,00034190;0,00034580;8968,00000000;9068,00000000
10/05/2017;406;A;MGA;0,00099120;0,00100100;3098,00000000;3128,00000000
10/05/2017;420;A;RWF;0,00375200;0,00378500;819,33000000;826,33000000
10/05/2017;425;A;CHF;3,11080000;3,11230000;0,99640000;0,99670000
10/05/2017;440;A;HTG;0,04401000;0,04608000;67,30300000;70,45000000
10/05/2017;450;A;PYG;0,00055020;0,00055160;5622,38000000;5634,78000000
10/05/2017;460;A;UAH;0,11720000;0,11740000;26,42000000;26,45000000
10/05/2017;470;A;JPY;0,02730000;0,02732000;113,52000000;113,57000000
10/05/2017;482;A;GEL;1,27330000;1,28410000;2,41500000;2,43500000
10/05/2017;490;A;ALL;0,02523000;0,02540000;122,10000000;122,91000000
10/05/2017;495;A;HNL;0,13190000;0,13250000;23,40000000;23,50000000
10/05/2017;500;A;SLL;0,00041520;0,00042670;7268,00000000;7468,00000000
10/05/2017;503;A;MDL;0,16670000;0,16760000;18,50000000;18,60000000
10/05/2017;506;A;RON;0,74780000;0,74850000;4,14330000;4,14640000
10/05/2017;510;A;BGN;1,73990000;1,74100000;1,78120000;1,78200000
10/05/2017;530;B;GIP;4,00550000;4,00790000;1,29190000;1,29240000
10/05/2017;535;A;EGP;0,17080000;0,17130000;18,10000000;18,15000000
10/05/2017;540;B;GBP;4,00370000;4,00630000;1,29130000;1,29190000
10/05/2017;545;B;FKP;3,99190000;3,99580000;1,28750000;1,28850000
10/05/2017;560;A;LBP;0,00205200;0,00206000;1505,70000000;1510,70000000
10/05/2017;570;B;SHP;4,00460000;4,01160000;1,29160000;1,29360000
10/05/2017;575;A;SYP;0,00601300;0,00602200;515,00000000;515,60000000
10/05/2017;585;A;SZL;0,23550000;0,23570000;13,15750000;13,16750000
10/05/2017;603;A;LSL;0,23550000;0,23570000;13,15750000;13,16750000
10/05/2017;608;A;TMT;0,88600000;0,88870000;3,48950000;3,49950000
10/05/2017;622;A;MZN;0,05012000;0,05029000;61,66000000;61,86000000
10/05/2017;625;A;ERN;0,19650000;0,20300000;15,28000000;15,78000000
10/05/2017;630;A;NGN;0,00967700;0,00970300;319,60000000;320,40000000
10/05/2017;635;A;AOA;0,01863000;0,01878000;165,08800000;166,43800000
10/05/2017;640;A;TWD;0,10310000;0,10320000;30,03500000;30,06600000
10/05/2017;642;A;TRY;0,87340000;0,87410000;3,54780000;3,54980000
10/05/2017;660;A;PEN;0,94960000;0,95100000;3,26100000;3,26500000
10/05/2017;665;A;BTN;0,04840000;0,04841000;64,05500000;64,06500000
10/05/2017;670;A;MRO;0,00851800;0,00866200;358,00000000;364,00000000
10/05/2017;680;B;TOP;1,32330000;1,43330000;0,42680000;0,46220000
10/05/2017;685;A;MOP;0,38620000;0,38710000;8,01200000;8,02900000
10/05/2017;706;A;ARS;0,19990000;0,20000000;15,50500000;15,51000000
10/05/2017;715;A;CLP;0,00464000;0,00464400;667,75000000;668,15000000
10/05/2017;720;A;COP;0,00107500;0,00107600;2883,20000000;2885,30000000
10/05/2017;725;A;CUP;3,10050000;3,10110000;1,00000000;1,00000000
10/05/2017;730;A;DOP;0,06504000;0,06553000;47,32000000;47,67000000
10/05/2017;735;A;PHP;0,06248000;0,06252000;49,60100000;49,62100000
10/05/2017;741;A;MXN;0,16610000;0,16620000;18,66100000;18,66500000
10/05/2017;745;A;UYU;0,11070000;0,11090000;27,97000000;28,02000000
10/05/2017;755;B;BWP;0,29800000;0,30050000;0,09610000;0,09690000
10/05/2017;760;A;MWK;0,00423200;0,00432100;717,68000000;732,68000000
10/05/2017;766;A;ZMW;0,33520000;0,33710000;9,20000000;9,25000000
10/05/2017;770;A;GTQ;0,42260000;0,42290000;7,33300000;7,33600000
10/05/2017;775;A;MMK;0,00228200;0,00229400;1352,00000000;1359,00000000
10/05/2017;778;B;PGK;0,94880000;1,00170000;0,30600000;0,32300000
10/05/2017;779;A;HRK;0,45800000;0,45830000;6,76590000;6,76990000
10/05/2017;780;A;LAK;0,00037760;0,00037860;8190,00000000;8210,00000000
10/05/2017;785;A;ZAR;0,23550000;0,23560000;13,16150000;13,16650000
10/05/2017;795;A;CNY;0,44960000;0,45010000;6,89000000;6,89610000
10/05/2017;796;A;CNH;0,44980000;0,45000000;6,89190000;6,89280000
10/05/2017;800;A;QAR;0,85130000;0,85170000;3,64100000;3,64200000
10/05/2017;805;A;OMR;8,04490000;8,06110000;0,38470000;0,38540000
10/05/2017;810;A;YER;0,01244000;0,01245000;249,00000000;249,30000000
10/05/2017;815;A;IRR;0,00009550;0,00009560;32449,00000000;32449,00000000
10/05/2017;820;A;SAR;0,82670000;0,82690000;3,75010000;3,75060000
10/05/2017;825;A;KHR;0,00076230;0,00077000;4027,45000000;4067,55000000
10/05/2017;828;A;MYR;0,71610000;0,71700000;4,32500000;4,33000000
10/05/2017;830;A;RUB;0,05503000;0,05506000;56,32370000;56,34350000
10/05/2017;831;A;BYN;1,66650000;1,67220000;1,85450000;1,86050000
10/05/2017;835;A;TJS;0,35150000;0,35480000;8,74000000;8,82000000
10/05/2017;840;A;MUR;0,08771000;0,08848000;35,05000000;35,35000000
10/05/2017;845;A;NPR;0,03025000;0,03026000;102,49000000;102,50000000
10/05/2017;850;A;SCR;0,22880000;0,23230000;13,35130000;13,55130000
10/05/2017;855;A;LKR;0,02029000;0,02035000;152,40000000;152,80000000
10/05/2017;860;A;INR;0,04841000;0,04842000;64,04000000;64,05000000
10/05/2017;865;A;IDR;0,00023300;0,00023310;13303,00000000;13305,00000000
10/05/2017;870;A;MVR;0,19860000;0,20390000;15,21000000;15,61000000
10/05/2017;875;A;PKR;0,02954000;0,02960000;104,75000000;104,95000000
10/05/2017;880;A;ILS;0,85940000;0,86060000;3,60360000;3,60760000
10/05/2017;892;A;KGS;0,04564000;0,04585000;67,63000000;67,93000000
